,collection,productIdentifier,parentIdentifier,organisationName,startDate,completionDate,productType,processingLevel,platform,instrument,resolution,sensorMode,orbitNumber,relativeOrbitNumber,quicklook,thumbnail,updated,published,waterCover,snowCover,cloudCover,centroid,version,percentSaturatedPixelsMax,percentNoDataPixelsMax,nbColInterpolationErrorMax,percentGroundUsefulPixels,percentUsefulPixelsMin,location,productionDate,bands,thermBands,nb_cols,nb_rows,tileId,title,oragnisationName,services,urlwms
37,VENUSVM05,VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-11T05:12:53Z,2023-01-11T05:12:53Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29244,29244,https://theia.cnes.fr/data//VENUSVM05/2023/01/11/VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/11/VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:39:08Z,2023-07-18T16:39:08Z,0,,0,"{'type': 'Point', 'coordinates': [76.598110198974, 11.748216629028]}",3-1,,,,,,BANDIPUR,2023-07-18T14:56:57Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10195,8916,,VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/7711afb8-9279-5dc5-9bce-a03949eddc9e/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/7711afb8-9279-5dc5-9bce-a03949eddc9e/download', 'mimeType': 'application/zip', 'checksum': 'f3f18fec4caad47e0c0c3cc625e5d188'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230111-051253-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=11&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505935.4374988,1298624.7539465,8547789.8062811,1335520.3557447&WIDTH=256&HEIGHT=256&"
38,VENUSVM05,VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-10T05:13:05Z,2023-01-10T05:13:05Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29229,29229,https://theia.cnes.fr/data//VENUSVM05/2023/01/10/VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/10/VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:39:08Z,2023-07-18T16:39:08Z,0,,0,"{'type': 'Point', 'coordinates': [76.598094940186, 11.748217105865]}",3-1,,,,,,BANDIPUR,2023-07-18T14:56:55Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10200,8916,,VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/b77cd49e-86b3-573d-aab8-3a546d335754/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/b77cd49e-86b3-573d-aab8-3a546d335754/download', 'mimeType': 'application/zip', 'checksum': '332cdb9720559cca78ab07b018cbdb56'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230110-051305-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=10&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505923.5472945,1298624.7539465,8547798.2992842,1335520.4642432&WIDTH=256&HEIGHT=256&"
39,VENUSVM05,VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-08T05:13:27Z,2023-01-08T05:13:27Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29199,29199,https://theia.cnes.fr/data//VENUSVM05/2023/01/08/VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/08/VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:39:08Z,2023-07-18T16:39:08Z,0,,21,"{'type': 'Point', 'coordinates': [76.598094940186, 11.748217105865]}",3-1,,,,,,BANDIPUR,2023-07-18T14:56:06Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10200,8916,,VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/25dae5f6-620f-58da-8eea-74ad2cf989d8/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/25dae5f6-620f-58da-8eea-74ad2cf989d8/download', 'mimeType': 'application/zip', 'checksum': '0ba976cafc9e7383fd069c7a7b37397d'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230108-051327-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=08&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505923.5472945,1298624.7539465,8547798.2992842,1335520.4642432&WIDTH=256&HEIGHT=256&"
40,VENUSVM05,VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-07T05:13:38Z,2023-01-07T05:13:38Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29184,29184,https://theia.cnes.fr/data//VENUSVM05/2023/01/07/VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/07/VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:38:48Z,2023-07-18T16:38:48Z,0,,0,"{'type': 'Point', 'coordinates': [76.598110198974, 11.748216629028]}",3-1,,,,,,BANDIPUR,2023-07-18T14:47:24Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10195,8916,,VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/a62a8851-6c84-5f64-abd0-7d3a289812d0/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/a62a8851-6c84-5f64-abd0-7d3a289812d0/download', 'mimeType': 'application/zip', 'checksum': '8c418bdd05edfc38e45ebf848156701d'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230107-051338-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=07&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505935.4374988,1298624.7539465,8547789.8062811,1335520.3557447&WIDTH=256&HEIGHT=256&"
41,VENUSVM05,VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-06T05:13:48Z,2023-01-06T05:13:48Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29169,29169,https://theia.cnes.fr/data//VENUSVM05/2023/01/06/VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/06/VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:39:03Z,2023-07-18T16:39:03Z,0,,0,"{'type': 'Point', 'coordinates': [76.598094940186, 11.748217105865]}",3-1,,,,,,BANDIPUR,2023-07-18T14:47:30Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10200,8916,,VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/6729e13a-5f57-59d9-9761-6b986e1824f9/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/6729e13a-5f57-59d9-9761-6b986e1824f9/download', 'mimeType': 'application/zip', 'checksum': '123e75dac07adb1562a718468774e656'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230106-051348-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=06&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505923.5472945,1298624.7539465,8547798.2992842,1335520.4642432&WIDTH=256&HEIGHT=256&"
42,VENUSVM05,VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-05T05:13:57Z,2023-01-05T05:13:57Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29154,29154,https://theia.cnes.fr/data//VENUSVM05/2023/01/05/VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/05/VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:39:07Z,2023-07-18T16:39:07Z,0,,1,"{'type': 'Point', 'coordinates': [76.598110198974, 11.748216629028]}",3-1,,,,,,BANDIPUR,2023-07-18T14:47:27Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10195,8916,,VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/25e70a1e-0aa3-58bf-b461-053420eb6249/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/25e70a1e-0aa3-58bf-b461-053420eb6249/download', 'mimeType': 'application/zip', 'checksum': '30e450e3c2db105493d0361900780e51'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230105-051357-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=05&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505935.4374988,1298624.7539465,8547789.8062811,1335520.3557447&WIDTH=256&HEIGHT=256&"
43,VENUSVM05,VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-04T05:14:05Z,2023-01-04T05:14:05Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29139,29139,https://theia.cnes.fr/data//VENUSVM05/2023/01/04/VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/04/VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:36:06Z,2023-07-18T16:36:06Z,0,,42,"{'type': 'Point', 'coordinates': [76.598094940186, 11.748217105865]}",3-1,,,,,,BANDIPUR,2023-07-18T14:46:51Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10200,8916,,VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/b5df6e54-00bd-5911-b857-cab481ee6484/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/b5df6e54-00bd-5911-b857-cab481ee6484/download', 'mimeType': 'application/zip', 'checksum': '4071026fb90fb7d76d63ae633c850adb'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230104-051405-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=04&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505923.5472945,1298624.7539465,8547798.2992842,1335520.4642432&WIDTH=256&HEIGHT=256&"
44,VENUSVM05,VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-03T05:14:14Z,2023-01-03T05:14:14Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29124,29124,https://theia.cnes.fr/data//VENUSVM05/2023/01/03/VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/03/VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:36:05Z,2023-07-18T16:36:05Z,0,,20,"{'type': 'Point', 'coordinates': [76.598110198974, 11.748216629028]}",3-1,,,,,,BANDIPUR,2023-07-18T14:36:54Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10195,8916,,VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/6165a531-6be5-5b7c-a3a8-3736ac4c9090/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/6165a531-6be5-5b7c-a3a8-3736ac4c9090/download', 'mimeType': 'application/zip', 'checksum': '0e7d7d2b6bbf388232f4b062512a7453'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230103-051414-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=03&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505935.4374988,1298624.7539465,8547789.8062811,1335520.3557447&WIDTH=256&HEIGHT=256&"
45,VENUSVM05,VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-02T05:14:21Z,2023-01-02T05:14:21Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29109,29109,https://theia.cnes.fr/data//VENUSVM05/2023/01/02/VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/02/VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:36:04Z,2023-07-18T16:36:04Z,0,,0,"{'type': 'Point', 'coordinates': [76.598094940186, 11.748217105865]}",3-1,,,,,,BANDIPUR,2023-07-18T14:37:15Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10200,8916,,VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/11a60e3d-c521-5c49-a775-13c56a97361a/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/11a60e3d-c521-5c49-a775-13c56a97361a/download', 'mimeType': 'application/zip', 'checksum': '3aaa65768ff8dded0f158c65380d321b'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230102-051421-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=02&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505923.5472945,1298624.7539465,8547798.2992842,1335520.4642432&WIDTH=256&HEIGHT=256&"
46,VENUSVM05,VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D,urn:ogc:def:EOP:CNES::VENUSVM05:,THEIA,2023-01-01T05:14:28Z,2023-01-01T05:14:28Z,REFLECTANCE,LEVEL2A,VENUS,,4,XS,29094,29094,https://theia.cnes.fr/data//VENUSVM05/2023/01/01/VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D_V3-1_QKL_ALL.png,https://theia.cnes.fr/data//VENUSVM05/2023/01/01/VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D_V3-1/VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D_V3-1_THB_ALL.png,2023-07-18T16:36:02Z,2023-07-18T16:36:02Z,0,,32,"{'type': 'Point', 'coordinates': [76.598110198974, 11.748216629028]}",3-1,,,,,,BANDIPUR,2023-07-18T14:37:02Z,B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12,,10195,8916,,VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D,CNES,"{'browse': {'title': 'Display full resolution product on map', 'layer': {'type': 'WMS', 'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/5d2d9e4f-7329-5127-8243-17deb6f99d88/wms?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=ANNEEPRODUIT&moisProduit=MOISPRODUIT&jourProduit=JOURPRODUIT&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX={:bbox3857:}&WIDTH=256&HEIGHT=256', 'layers': ''}}, 'download': {'url': 'https://theia.cnes.fr/atdistrib/resto2/collections/VENUSVM05/5d2d9e4f-7329-5127-8243-17deb6f99d88/download', 'mimeType': 'application/zip', 'checksum': '286559a509a1892b277ec43adc29c1bd'}}","https://mapserver.theia.cnes.fr/cgi-bin/mapserv?map=/nfs/muscate_data//muscate.map&idProduit=VENUS-XS_20230101-051428-000_L2A_BANDIPUR_D&versionProduit=3-1&idProjet=VENUSVM05&anneeProduit=2023&moisProduit=01&jourProduit=01&LAYERS=muscate&FORMAT=image%2Fpng&TRANSITIONEFFECT=resize&TRANSPARENT=true&VERSION=1.1.1&SERVICE=WMS&REQUEST=GetMap&STYLES=&SRS=EPSG%3A3857&BBOX=8505935.4374988,1298624.7539465,8547789.8062811,1335520.3557447&WIDTH=256&HEIGHT=256&"
